315494	1	1
315494	1	2
315494	1	3
315494	1	4
315494	1	5
315494	1	6
315494	1	7
315494	1	8
302162	1	1
302162	1	2
302162	1	3
302162	1	4
302162	1	5
302162	1	6
302162	1	7
302162	1	8
317056	1	1
317056	1	2
317056	1	3
317056	1	4
317056	1	5
317056	1	6
317056	1	7
317056	1	8
317056	1	9
317056	1	10
317056	1	11
317056	1	12
318664	1	1
318664	1	2
318664	1	3
318664	1	4
318664	1	5
318664	1	6
318664	1	7
218617	1	1
67014	1	1
67014	1	2
67014	1	3
67014	1	4
67014	1	5
67014	1	6
67014	1	7
67014	1	8
67014	1	9
67014	1	10
67014	1	11
67014	1	12
67014	2	1
67014	2	2
67014	2	3
67014	2	4
67014	2	5
67014	2	6
67014	2	7
67014	2	8
67014	2	9
67014	2	10
67014	2	11
67014	2	12
67014	2	13
67014	2	14
319338	1	1
319338	1	2
319338	1	3
319338	1	4
319338	1	5
319338	1	6
319338	1	7
319338	1	8
319338	1	9
316795	1	1
316795	1	2
316795	1	3
316795	1	4
316795	1	5
316795	1	6
316795	1	7
316795	1	8
303143	1	1
303143	1	2
303143	1	3
303143	1	4
303143	1	5
303143	1	6
303143	1	7
303143	1	8
303143	1	9
303143	1	10
303143	1	11
303143	1	12
303143	1	13
303143	1	14
305815	1	1
305815	1	2
305815	1	3
305815	1	4
305815	1	5
305815	1	6
305815	1	7
305815	1	8
297730	1	1
297730	1	2
297730	1	3
297730	1	4
297730	1	5
297730	1	6
297730	1	7
297730	1	8
297730	1	9
287011	1	1
287011	1	2
287011	1	3
287011	1	4
287011	1	5
287011	1	6
287011	1	7
287011	1	8
287011	1	9
287011	1	10
287011	1	11
287011	1	12
287011	1	13
297640	1	1
297640	1	2
297640	1	3
297640	1	4
297640	1	5
297640	1	6
297640	1	7
297640	1	8
272432	1	1
272432	1	2
272432	1	3
272432	1	4
272432	1	5
272432	1	6
272432	1	7
272432	1	8
272432	1	9
272432	1	10
272432	1	11
272432	1	12
272432	1	13
272432	1	14
272432	1	15
272432	1	16
272432	1	17
272432	1	18
272432	1	19
272432	1	20
272432	1	21
272432	1	22
272432	1	23
272432	1	24
289708	1	1
289708	1	2
289708	1	3
289708	1	4
289708	1	5
289708	1	6
289708	1	7
289708	1	8
283952	1	1
283952	1	2
283952	1	3
283952	1	4
283952	1	5
283952	1	6
283952	1	7
283952	1	8
283952	1	9
283952	1	10
283952	1	11
283952	1	12
283952	1	13
283952	1	14
283952	1	15
283952	1	16
283952	1	17
283952	1	18
283952	1	19
283952	1	20
283952	1	21
283952	1	22
283952	1	23
283952	1	24
283952	1	25
283952	1	26
283952	1	27
283952	1	28
283952	1	29
283952	1	30
283952	1	31
283952	1	32
283952	1	33
283952	1	34
283952	1	35
283952	1	36
283952	1	37
283952	1	38
283952	1	39
283952	1	40
204367	1	1
204367	1	2
204367	1	3
204367	1	4
204367	1	5
204367	1	6
204367	1	7
204367	1	8
204367	1	9
204367	1	10
315312	1	1
315312	1	2
315312	1	3
272715	1	1
272715	1	2
272715	1	3
272715	1	4
272715	1	5
272715	1	6
272715	1	7
272715	1	8
272715	1	9
272715	1	10
272715	1	11
272715	1	12
272715	1	13
272715	1	14
272715	1	15
272715	1	16
272715	1	17
272715	1	18
272715	1	19
272715	1	20
272715	1	21
272715	1	22
272715	1	23
272715	1	24
272715	1	25
272715	1	26
272715	1	27
272715	1	28
272715	1	29
272715	1	30
272715	1	31
272715	1	32
272715	1	33
272715	1	34
272715	1	35
272715	1	36
272715	1	37
272715	1	38
272715	1	39
272715	1	40
272715	1	41
278113	1	1
278113	1	2
278113	1	3
278113	1	4
278113	1	5
278113	1	6
278113	1	7
278113	1	8
278113	1	9
278113	1	10
254498	1	1
254498	1	2
254498	1	3
254498	1	4
254498	1	5
254498	1	6
254498	1	7
254498	1	8
254498	1	9
254498	1	10
254498	1	11
254498	1	12
254498	1	13
254498	1	14
254498	1	15
254498	1	16
254498	1	17
254498	1	18
254498	1	19
254498	1	20
254498	1	21
254498	1	22
254498	1	23
254498	1	24
254498	1	25
254498	1	26
254498	1	27
254498	1	28
300529	1	1
300529	1	2
300529	1	3
300529	1	4
300529	1	5
300529	1	6
300529	1	7
300529	1	8
300529	1	9
312723	1	1
312723	1	2
312723	1	3
312723	1	4
312723	1	5
312723	1	6
312723	1	7
312723	1	8
312723	1	9
273151	1	1
273151	1	2
273151	1	3
273151	1	4
273151	1	5
273151	1	6
273151	1	7
273151	1	8
273151	1	9
273151	1	10
273151	1	11
273151	1	12
273151	1	13
273151	1	14
273151	1	15
273151	1	16
273151	1	17
273151	1	18
273151	1	19
273151	1	20
273151	1	21
273151	1	22
285838	1	1
285838	1	2
285838	1	3
285838	1	4
285838	1	5
285838	1	6
285838	1	7
285838	1	8
313732	1	1
313732	1	2
313732	1	3
313732	1	4
313732	1	5
313732	1	6
313732	1	7
313732	1	8
313732	1	9
313732	1	10
289624	1	1
289624	1	2
289624	1	3
289624	1	4
289624	1	5
289624	1	6
289624	1	7
289624	1	8
289624	1	9
289624	1	10
289624	1	11
289624	1	12
289624	1	13
289624	1	14
289624	1	15
289624	1	16
289624	1	17
289624	1	18
284000	1	1
284000	1	2
284000	1	3
284000	1	4
284000	1	5
284000	1	6
284000	1	7
284000	1	8
289424	1	1
289424	1	2
289424	1	3
289424	1	4
289424	1	5
289424	1	6
289424	1	7
289424	1	8
289424	1	9
289424	1	10
289424	1	11
314784	1	1
314784	1	2
314784	1	3
314784	1	4
314784	1	5
314784	1	6
314784	1	7
314784	1	8
314784	1	9
314784	1	10
314784	1	11
314784	1	12
314784	1	13
314784	1	14
314784	1	15
314784	1	16
279082	1	1
279082	1	2
279082	1	3
279082	1	4
279082	1	5
279082	1	6
279082	1	7
279082	1	8
279082	1	9
279082	1	10
279082	1	11
279082	1	12
278573	1	1
278573	1	2
278573	1	3
278573	1	4
278573	1	5
278573	1	6
278573	1	7
278573	1	8
278573	1	9
278573	1	10
278573	1	11
278573	1	12
311650	1	1
311650	1	2
311650	1	3
311650	1	4
311650	1	5
311650	1	6
311650	1	7
311650	1	8
311650	1	9
311650	1	10
311650	1	11
311650	1	12
278275	1	1
278275	1	2
278275	1	3
278275	1	4
278275	1	5
278275	1	6
278275	1	7
278275	1	8
278275	1	9
278275	1	10
278275	1	11
278275	1	12
278275	1	13
278275	1	14
278275	1	15
278275	1	16
278275	1	17
278275	1	18
278275	1	19
278275	1	20
278275	1	21
278275	1	22
278275	1	23
278275	1	24
278275	1	25
278275	1	26
278275	1	27
278275	1	28
278275	1	29
244189	1	1
244189	1	2
244189	1	3
244189	1	4
244189	1	5
244189	1	6
244189	1	7
244189	1	8
244189	1	9
244189	1	10
244189	1	11
312282	1	1
312282	1	2
312282	1	3
312282	1	4
312282	1	5
312282	1	6
312282	1	7
312282	1	8
292121	1	1
292121	1	2
292121	1	3
292121	1	4
292121	1	5
292121	1	6
281231	1	1
281231	1	2
281231	1	3
281231	1	4
281231	1	5
317787	1	1
317787	1	2
317787	1	3
317787	1	4
317787	1	5
317787	1	6
317787	1	7
317787	1	8
317787	1	9
82817	1	1
82817	1	2
278894	1	1
278894	1	2
278894	1	3
278894	1	4
278894	1	5
278894	1	6
278894	1	7
278894	1	8
278894	1	9
278894	1	10
278894	1	11
278894	1	12
278894	1	13
278894	1	14
278894	1	15
278894	1	16
278894	1	17
278894	1	18
278894	1	19
278894	1	20
278894	1	21
278894	1	22
278894	1	23
278894	1	24
278894	1	25
278894	1	26
278894	1	27
278894	1	28
278894	1	29
135652	1	1
135652	1	2
135652	1	3
135652	1	4
135652	1	5
135652	1	6
135652	1	7
135652	1	8
135652	1	9
135652	1	10
135652	1	11
135652	1	12
135652	1	13
135652	1	14
135652	1	15
135652	1	16
68814	1	1
68814	1	2
68814	1	3
68814	1	4
68814	1	5
68814	1	6
68814	1	7
68814	1	8
68814	1	9
68814	1	10
68814	1	11
68814	1	12
68814	1	13
68814	1	14
68814	1	15
68814	1	16
307833	1	1
307833	1	2
307833	1	3
307833	1	4
307833	1	5
307833	1	6
307833	1	7
307833	1	8
307602	1	1
307602	1	2
307602	1	3
307602	1	4
307602	1	5
307602	1	6
307602	1	7
307602	1	8
307602	1	9
307602	1	10
307602	1	11
307602	1	12
307602	1	13
307602	1	14
307602	1	15
307602	1	16
307602	1	17
307602	1	18
307602	1	19
307602	1	20
307602	1	21
307602	1	22
307602	1	23
307602	1	24
307602	1	25
307602	1	26
307602	1	27
307602	1	28
307602	1	29
307602	1	30
307602	1	31
307602	1	32
258865	1	1
258865	1	2
258865	1	3
258865	1	4
258865	1	5
258865	1	6
258865	1	7
258865	1	8
258865	1	9
258865	1	10
258865	1	11
258865	1	12
258865	1	13
258865	1	14
258865	1	15
258865	1	16
258865	1	17
258865	1	18
258865	1	19
258865	1	20
258865	1	21
258865	1	22
258865	1	23
258865	1	24
258865	1	25
258865	1	26
258865	1	27
258865	1	28
258865	1	29
258865	1	30
258865	1	31
258865	1	32
258865	1	33
258865	1	34
258865	1	35
258865	1	36
258865	1	37
258865	1	38
258865	1	39
156293	1	1
156293	1	2
156293	1	3
156293	1	4
156293	1	5
156293	1	6
156293	1	7
281965	1	1
281965	1	2
281965	1	3
281965	1	4
281965	1	5
281965	1	6
281965	1	7
281965	1	8
281965	1	9
281965	1	10
281965	1	11
281965	1	12
316324	1	1
316324	1	2
316324	1	3
316324	1	4
316324	1	5
316324	1	6
219586	1	1
219586	1	2
219586	1	3
219586	1	4
219586	1	5
219586	1	6
291470	1	1
314669	1	1
314669	1	2
314669	1	3
314669	1	4
314669	1	5
314669	1	6
